cand_id,cand_name,spe_id,spe_nam,ele_type,can_office_state,can_office_dis,can_office,cand_pty_aff,exp_amo,exp_date,agg_amo,sup_opp,pur,pay,file_num,amndt_ind,tran_id,image_num,receipt_dat,fec_election_yr,prev_file_num,dissem_dt
"S0UT00165","LEE, MIKE","C00448696","SENATE CONSERVATIVES FUND","P","UT","00","S","REPUBLICAN PARTY","25.42","25-FEB-25","31382.58","S","IE-LEE-PRINTING","CANVA","1878656","N","EEF7F740C95174A13A64","202502269753966985","26-FEB-25","2026","","24-FEB-25"
"S0UT00165","LEE, MIKE","C00448696","SENATE CONSERVATIVES FUND","P","UT","00","S","REPUBLICAN PARTY","6.45","18-FEB-25","23404.16","S","IE- LEE - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1878656","N","EE1EBAAA37B8B49F282B","202502269753966984","26-FEB-25","2026","","18-FEB-25"
"S0UT00165","LEE, MIKE","C00448696","SENATE CONSERVATIVES FUND","P","UT","00","S","REPUBLICAN PARTY","3.5","11-FEB-25","23397.71","S","IE- LEE - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1878656","N","ED2906268600748B0919","202502269753966983","26-FEB-25","2026","","11-FEB-25"
"S0UT00165","LEE, MIKE","C00448696","SENATE CONSERVATIVES FUND","P","UT","00","S","REPUBLICAN PARTY","2.8","25-FEB-25","31385.38","S","IE- LEE - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1878656","N","E7712916718214F35A9B","202502269753966987","26-FEB-25","2026","","25-FEB-25"
"S0UT00165","LEE, MIKE","C00448696","SENATE CONSERVATIVES FUND","P","UT","00","S","REPUBLICAN PARTY","2964.67","25-FEB-25","34350.05","S","IE-LEE-DIRECT MAIL PRODUCTION","DROGIN GROUP LLC","1878656","N","EBC4A247A43504FDEB18","202502269753966987","26-FEB-25","2026","","26-FEB-25"
"S4OH00192","MORENO, BERNIE","C00448696","SENATE CONSERVATIVES FUND","P","OH","00","S","REPUBLICAN PARTY","1.85","07-JAN-25","1.85","S","IE- MORENO - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1868424","N","EEA6C93308B7F4F07B87","202501309748173878","30-JAN-25","2026","","07-JAN-25"
"S4OH00192","MORENO, BERNIE","C00448696","SENATE CONSERVATIVES FUND","P","OH","00","S","REPUBLICAN PARTY","3.5","21-JAN-25","11.65","S","IE- MORENO - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1868424","N","E16E463E9650A464A8B8","202501309748173879","30-JAN-25","2026","","21-JAN-25"
"S4OH00192","MORENO, BERNIE","C00448696","SENATE CONSERVATIVES FUND","P","OH","00","S","REPUBLICAN PARTY","6.3","14-JAN-25","8.15","S","IE- MORENO - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1868424","N","EDE94B4F0D9D94E55BB0","202501309748173878","30-JAN-25","2026","","14-JAN-25"
"S4OH00192","MORENO, BERNIE","C00448696","SENATE CONSERVATIVES FUND","P","OH","00","S","REPUBLICAN PARTY","26.5","28-JAN-25","38.15","S","IE- MORENO - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1868424","N","EB32375E4C0E64389A4D","202501309748173879","30-JAN-25","2026","","28-JAN-25"
"S0KY00156","PAUL, RAND","C00448696","SENATE CONSERVATIVES FUND","P","KY","00","S","REPUBLICAN PARTY","2.55","25-FEB-25","31393.3","S","IE- PAUL - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1878657","N","E8A978B5DC79D43BE9EB","202502269753966993","26-FEB-25","2026","","25-FEB-25"
"S0KY00156","PAUL, RAND","C00448696","SENATE CONSERVATIVES FUND","P","KY","00","S","REPUBLICAN PARTY","8241.77","02-JAN-25","8241.77","S","IE-PAUL-DIRECT MAIL PRODUCTION","ALLEGIANCE DIRECT LLC","1868424","N","E5A7F8CE5D7F94B5BAB3","202501309748173880","30-JAN-25","2026","","02-JAN-25"
"S0KY00156","PAUL, RAND","C00448696","SENATE CONSERVATIVES FUND","P","KY","00","S","REPUBLICAN PARTY","6.35","18-FEB-25","23412.36","S","IE- PAUL - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1878657","N","EC6F3AFD1357848B589D","202502269753966990","26-FEB-25","2026","","18-FEB-25"
"S0KY00156","PAUL, RAND","C00448696","SENATE CONSERVATIVES FUND","P","KY","00","S","REPUBLICAN PARTY","13.75","04-FEB-25","22706.83","S","IE- PAUL - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1878657","N","E4DC5E00A51914A96826","202502269753966988","26-FEB-25","2026","","04-FEB-25"
"S0KY00156","PAUL, RAND","C00448696","SENATE CONSERVATIVES FUND","P","KY","00","S","REPUBLICAN PARTY","25.41","25-FEB-25","31390.75","S","IE-PAUL-PRINTING","CANVA","1878657","N","E45B7D2492C104594ADD","202502269753966992","26-FEB-25","2026","","24-FEB-25"
"S0KY00156","PAUL, RAND","C00448696","SENATE CONSERVATIVES FUND","P","KY","00","S","REPUBLICAN PARTY","53.77","25-FEB-25","31390.75","S","IE-PAUL-PRINTING","STAPLES","1878657","N","EABE819B0F9104B95B8F","202502269753966991","26-FEB-25","2026","","24-FEB-25"
"S0KY00156","PAUL, RAND","C00448696","SENATE CONSERVATIVES FUND","P","KY","00","S","REPUBLICAN PARTY","103.41","25-FEB-25","31390.75","S","IE-PAUL-POSTAGE","USPS","1878657","N","E7D77117C36B1485EAF6","202502269753966990","26-FEB-25","2026","","24-FEB-25"
"S0KY00156","PAUL, RAND","C00448696","SENATE CONSERVATIVES FUND","P","KY","00","S","REPUBLICAN PARTY","696.43","07-FEB-25","23403.26","S","IE-PAUL-DIRECT MAIL PRODUCTION","ENVISION MARKETING","1878657","N","E3A0FA22F8B6B47F4B0C","202502269753966989","26-FEB-25","2026","","07-FEB-25"
"S0KY00156","PAUL, RAND","C00448696","SENATE CONSERVATIVES FUND","P","KY","00","S","REPUBLICAN PARTY","2964.67","25-FEB-25","34357.97","S","IE-PAUL-DIRECT MAIL PRODUCTION","DROGIN GROUP LLC","1878657","N","EB70EC0D3785F4B88900","202502269753966993","26-FEB-25","2026","","26-FEB-25"
"S0KY00156","PAUL, RAND","C00448696","SENATE CONSERVATIVES FUND","P","KY","00","S","REPUBLICAN PARTY","3284.06","25-FEB-25","31390.75","S","IE-PAUL-DIRECT MAIL PRODUCTION","ENVISION MARKETING","1878657","N","ED2BA765504AF4FDAAEB","202502269753966992","26-FEB-25","2026","","24-FEB-25"
"S0KY00156","PAUL, RAND","C00448696","SENATE CONSERVATIVES FUND","P","KY","00","S","REPUBLICAN PARTY","4511.74","25-FEB-25","31390.75","S","IE-PAUL-DIRECT MAIL PRODCUTION","ALLEGIANCE DIRECT LLC","1878657","N","E299CFDA07F40424DB06","202502269753966991","26-FEB-25","2026","","24-FEB-25"
"S0KY00156","PAUL, RAND","C00448696","SENATE CONSERVATIVES FUND","P","KY","00","S","REPUBLICAN PARTY","6366.87","04-FEB-25","22693.08","S","IE-PAUL-DIRECT MAIL PRODUCTION","ENVISION MARKETING","1878657","N","E53D56DFADBA146C19F7","202502269753966988","26-FEB-25","2026","","03-FEB-25"
"S0KY00156","PAUL, RAND","C00448696","SENATE CONSERVATIVES FUND","P","KY","00","S","REPUBLICAN PARTY","1.45","28-JAN-25","9274.02","S","IE- PAUL - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1868424","N","E23F10B4E6D1440B1891","202501309748173882","30-JAN-25","2026","","28-JAN-25"
"S0KY00156","PAUL, RAND","C00448696","SENATE CONSERVATIVES FUND","P","KY","00","S","REPUBLICAN PARTY","2","07-JAN-25","8243.77","S","IE- PAUL - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1868424","N","E1B4F34FA86284767B5E","202501309748173880","30-JAN-25","2026","","07-JAN-25"
"S0KY00156","PAUL, RAND","C00448696","SENATE CONSERVATIVES FUND","P","KY","00","S","REPUBLICAN PARTY","3.75","14-JAN-25","8247.52","S","IE- PAUL - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1868424","N","EA40C935E9E1E44A9B97","202501309748173881","30-JAN-25","2026","","14-JAN-25"
"S0KY00156","PAUL, RAND","C00448696","SENATE CONSERVATIVES FUND","P","KY","00","S","REPUBLICAN PARTY","25.05","21-JAN-25","8272.57","S","IE- PAUL - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1868424","N","E059B968BD8D74863864","202501309748173881","30-JAN-25","2026","","21-JAN-25"
"S0KY00156","PAUL, RAND","C00448696","SENATE CONSERVATIVES FUND","P","KY","00","S","REPUBLICAN PARTY","1000","27-JAN-25","9274.02","S","IE-PAUL-MEDIA PRODUCTION","COMPASS STRATEGIES INC.","1868424","N","E3D2542B2A4674C6FA89","202501309748173882","30-JAN-25","2026","","28-JAN-25"
"S0KY00156","PAUL, RAND","C00448696","SENATE CONSERVATIVES FUND","P","KY","00","S","REPUBLICAN PARTY","7052.19","29-JAN-25","16326.21","S","IE-PAUL-DIRECT MAIL PRODCUTION","ALLEGIANCE DIRECT LLC","1868424","N","EE82CC792C59341FF805","202501309748173883","30-JAN-25","2026","","29-JAN-25"
"S0KY00156","PAUL, RAND","C00448696","SENATE CONSERVATIVES FUND","P","KY","00","S","REPUBLICAN PARTY","2.75","11-FEB-25","23406.01","S","IE- PAUL - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1878657","N","E1C21B3287CF44340ACB","202502269753966989","26-FEB-25","2026","","11-FEB-25"
"S2MO00544","SCHMITT, ERIC","C00448696","SENATE CONSERVATIVES FUND","P","MO","00","S","REPUBLICAN PARTY","24.55","21-JAN-25","8268.82","S","IE- SCHMITT - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1868424","N","ECE6606206D38444CB1A","202501309748173885","30-JAN-25","2026","","21-JAN-25"
"S2MO00544","SCHMITT, ERIC","C00448696","SENATE CONSERVATIVES FUND","P","MO","00","S","REPUBLICAN PARTY","1000","27-JAN-25","9270.17","S","IE-SCHMITT-MEDIA PRODUCTION","COMPASS STRATEGIES INC.","1868424","N","E9C0F51BD723D423EBF9","202501309748173886","30-JAN-25","2026","","28-JAN-25"
"S2MO00544","SCHMITT, ERIC","C00448696","SENATE CONSERVATIVES FUND","P","MO","00","S","REPUBLICAN PARTY","7052.19","29-JAN-25","16322.36","S","IE-SCHMITT-DIRECT MAIL PRODCUTION","ALLEGIANCE DIRECT LLC","1868424","N","E987D66570DB648958E7","202501309748173886","30-JAN-25","2026","","29-JAN-25"
"S2MO00544","SCHMITT, ERIC","C00448696","SENATE CONSERVATIVES FUND","P","MO","00","S","REPUBLICAN PARTY","8241.77","02-JAN-25","8241.77","S","IE-SCHMITT-DIRECT MAIL PRODUCTION","ALLEGIANCE DIRECT LLC","1868424","N","EDE88F40F74EC4DE689E","202501309748173883","30-JAN-25","2026","","02-JAN-25"
"S2MO00544","SCHMITT, ERIC","C00448696","SENATE CONSERVATIVES FUND","P","MO","00","S","REPUBLICAN PARTY","1.5","04-FEB-25","22690.73","S","IE- SCHMITT - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1878654","N","E5E9E7BD32E324375B1D","202502269753966970","26-FEB-25","2026","","04-FEB-25"
"S2MO00544","SCHMITT, ERIC","C00448696","SENATE CONSERVATIVES FUND","P","MO","00","S","REPUBLICAN PARTY","1.75","11-FEB-25","23388.91","S","IE- SCHMITT - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1878654","N","E9C9CDC31B9DD4CB6A7A","202502269753966971","26-FEB-25","2026","","11-FEB-25"
"S2MO00544","SCHMITT, ERIC","C00448696","SENATE CONSERVATIVES FUND","P","MO","00","S","REPUBLICAN PARTY","1.8","25-FEB-25","31381.45","S","IE- SCHMITT - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1878654","N","ECB19C50816004F1787D","202502269753966975","26-FEB-25","2026","","25-FEB-25"
"S2MO00544","SCHMITT, ERIC","C00448696","SENATE CONSERVATIVES FUND","P","MO","00","S","REPUBLICAN PARTY","12.35","18-FEB-25","23401.26","S","IE- SCHMITT - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1878654","N","E729D39E156624F638EA","202502269753966972","26-FEB-25","2026","","18-FEB-25"
"S2MO00544","SCHMITT, ERIC","C00448696","SENATE CONSERVATIVES FUND","P","MO","00","S","REPUBLICAN PARTY","25.41","25-FEB-25","31379.65","S","IE-SCHMITT-PRINTING","CANVA","1878654","N","E121B8BB57A4D485B9F5","202502269753966974","26-FEB-25","2026","","24-FEB-25"
"S2MO00544","SCHMITT, ERIC","C00448696","SENATE CONSERVATIVES FUND","P","MO","00","S","REPUBLICAN PARTY","53.77","25-FEB-25","31379.65","S","IE-SCHMITT-PRINTING","STAPLES","1878654","N","E721928448740493A995","202502269753966973","26-FEB-25","2026","","24-FEB-25"
"S2MO00544","SCHMITT, ERIC","C00448696","SENATE CONSERVATIVES FUND","P","MO","00","S","REPUBLICAN PARTY","103.41","25-FEB-25","31379.65","S","IE-SCHMITT-POSTAGE","USPS","1878654","N","E6F5EE8D88DDD4F00A18","202502269753966974","26-FEB-25","2026","","24-FEB-25"
"S2MO00544","SCHMITT, ERIC","C00448696","SENATE CONSERVATIVES FUND","P","MO","00","S","REPUBLICAN PARTY","696.43","07-FEB-25","23387.16","S","IE-SCHMITT-DIRECT MAIL PRODUCTION","ENVISION MARKETING","1878654","N","E1DF260D1E6854DCA82C","202502269753966971","26-FEB-25","2026","","07-FEB-25"
"S2MO00544","SCHMITT, ERIC","C00448696","SENATE CONSERVATIVES FUND","P","MO","00","S","REPUBLICAN PARTY","2964.67","25-FEB-25","34346.12","S","IE-SCHMITT-DIRECT MAIL PRODUCTION","DROGIN GROUP LLC","1878654","N","EF5E45BA34EE54055B40","202502269753966975","26-FEB-25","2026","","26-FEB-25"
"S2MO00544","SCHMITT, ERIC","C00448696","SENATE CONSERVATIVES FUND","P","MO","00","S","REPUBLICAN PARTY","3284.06","25-FEB-25","31379.65","S","IE-SCHMITT-DIRECT MAIL PRODUCTION","ENVISION MARKETING","1878654","N","E89DE51FA3D9641E5BED","202502269753966972","26-FEB-25","2026","","24-FEB-25"
"S2MO00544","SCHMITT, ERIC","C00448696","SENATE CONSERVATIVES FUND","P","MO","00","S","REPUBLICAN PARTY","4511.74","25-FEB-25","31379.65","S","IE-SCHMITT-DIRECT MAIL PRODCUTION","ALLEGIANCE DIRECT LLC","1878654","N","E65F3599936514A9DB74","202502269753966973","26-FEB-25","2026","","24-FEB-25"
"S2MO00544","SCHMITT, ERIC","C00448696","SENATE CONSERVATIVES FUND","P","MO","00","S","REPUBLICAN PARTY","6366.87","04-FEB-25","22689.23","S","IE-SCHMITT-DIRECT MAIL PRODUCTION","ENVISION MARKETING","1878654","N","E295BA4C526C34D6BA6E","202502269753966970","26-FEB-25","2026","","03-FEB-25"
"S2MO00544","SCHMITT, ERIC","C00448696","SENATE CONSERVATIVES FUND","P","MO","00","S","REPUBLICAN PARTY","1.25","07-JAN-25","8243.02","S","IE- SCHMITT - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1868424","N","E3E49126860EA4C88829","202501309748173884","30-JAN-25","2026","","07-JAN-25"
"S2MO00544","SCHMITT, ERIC","C00448696","SENATE CONSERVATIVES FUND","P","MO","00","S","REPUBLICAN PARTY","1.25","14-JAN-25","8244.27","S","IE- SCHMITT - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1868424","N","EDE373ECA5DDD45EC966","202501309748173884","30-JAN-25","2026","","14-JAN-25"
"S2MO00544","SCHMITT, ERIC","C00448696","SENATE CONSERVATIVES FUND","P","MO","00","S","REPUBLICAN PARTY","1.35","28-JAN-25","9270.17","S","IE- SCHMITT - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1868424","N","EFC30808930484D5F98E","202501309748173885","30-JAN-25","2026","","28-JAN-25"
"S8FL00273","SCOTT, RICK","C00448696","SENATE CONSERVATIVES FUND","P","FL","00","S","REPUBLICAN PARTY","6366.87","04-FEB-25","22723.79","S","IE-SCOTT-DIRECT MAIL PRODUCTION","ENVISION MARKETING","1878658","N","EC43B0EBDC742406F98D","202502269753966994","26-FEB-25","2026","","03-FEB-25"
"S8FL00273","SCOTT, RICK","C00448696","SENATE CONSERVATIVES FUND","P","FL","00","S","REPUBLICAN PARTY","7052.19","29-JAN-25","16356.92","S","IE-SCOTT-DIRECT MAIL PRODCUTION","ALLEGIANCE DIRECT LLC","1868424","N","EB2DB37FE73ED4BB88B1","202501309748173890","30-JAN-25","2026","","29-JAN-25"
"S8FL00273","SCOTT, RICK","C00448696","SENATE CONSERVATIVES FUND","P","FL","00","S","REPUBLICAN PARTY","2964.67","25-FEB-25","29899.54","S","IE-SCOTT-DIRECT MAIL PRODUCTION","DROGIN GROUP LLC","1878658","N","E284B0FC0D5B744FFB78","202502269753966999","26-FEB-25","2026","","26-FEB-25"
"S8FL00273","SCOTT, RICK","C00448696","SENATE CONSERVATIVES FUND","P","FL","00","S","REPUBLICAN PARTY","696.42","07-FEB-25","23422.21","S","IE-SCOTT-DIRECT MAIL PRODUCTION","ENVISION MARKETING","1878658","N","EAFFA41FC1A0A493BA29","202502269753966995","26-FEB-25","2026","","07-FEB-25"
"S8FL00273","SCOTT, RICK","C00448696","SENATE CONSERVATIVES FUND","P","FL","00","S","REPUBLICAN PARTY","103.41","25-FEB-25","26904.57","S","IE-SCOTT-POSTAGE","USPS","1878658","N","EADF17E802B95429C8A0","202502269753966996","26-FEB-25","2026","","24-FEB-25"
"S8FL00273","SCOTT, RICK","C00448696","SENATE CONSERVATIVES FUND","P","FL","00","S","REPUBLICAN PARTY","2.05","07-JAN-25","8243.83","S","IE- SCOTT - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1868424","N","E7B1A9DBA77B3428C89E","202501309748173887","30-JAN-25","2026","","07-JAN-25"
"S8FL00273","SCOTT, RICK","C00448696","SENATE CONSERVATIVES FUND","P","FL","00","S","REPUBLICAN PARTY","3.8","14-JAN-25","8247.63","S","IE- SCOTT - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1868424","N","EC9A420777F3A4043871","202501309748173888","30-JAN-25","2026","","14-JAN-25"
"S8FL00273","SCOTT, RICK","C00448696","SENATE CONSERVATIVES FUND","P","FL","00","S","REPUBLICAN PARTY","28.1","28-JAN-25","9304.73","S","IE- SCOTT - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1868424","N","E8D4DFC5757F4482ABF3","202501309748173889","30-JAN-25","2026","","28-JAN-25"
"S8FL00273","SCOTT, RICK","C00448696","SENATE CONSERVATIVES FUND","P","FL","00","S","REPUBLICAN PARTY","29","21-JAN-25","8276.63","S","IE- SCOTT - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1868424","N","E69C9D94EBB9043DCA20","202501309748173888","30-JAN-25","2026","","21-JAN-25"
"S8FL00273","SCOTT, RICK","C00448696","SENATE CONSERVATIVES FUND","P","FL","00","S","REPUBLICAN PARTY","1000","27-JAN-25","9304.73","S","IE-SCOTT-MEDIA PRODUCTION","COMPASS STRATEGIES INC.","1868424","N","E31E2334C6ACE43B8AC0","202501309748173889","30-JAN-25","2026","","28-JAN-25"
"S8FL00273","SCOTT, RICK","C00448696","SENATE CONSERVATIVES FUND","P","FL","00","S","REPUBLICAN PARTY","3284.06","25-FEB-25","26904.57","S","IE-SCOTT-DIRECT MAIL PRODUCTION","ENVISION MARKETING","1878658","N","EA5D13A067EFC4CA58B1","202502269753966997","26-FEB-25","2026","","24-FEB-25"
"S8FL00273","SCOTT, RICK","C00448696","SENATE CONSERVATIVES FUND","P","FL","00","S","REPUBLICAN PARTY","8241.78","02-JAN-25","8241.78","S","IE-SCOTT-DIRECT MAIL PRODUCTION","ALLEGIANCE DIRECT LLC","1868424","N","E495E397D5F0D410D9A9","202501309748173887","30-JAN-25","2026","","02-JAN-25"
"S8FL00273","SCOTT, RICK","C00448696","SENATE CONSERVATIVES FUND","P","FL","00","S","REPUBLICAN PARTY","2","04-FEB-25","22725.79","S","IE- SCOTT - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1878658","N","E5124C88C5BBC44B9B61","202502269753966994","26-FEB-25","2026","","04-FEB-25"
"S8FL00273","SCOTT, RICK","C00448696","SENATE CONSERVATIVES FUND","P","FL","00","S","REPUBLICAN PARTY","2.55","11-FEB-25","23424.76","S","IE- SCOTT - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1878658","N","ECE9EA629ED5D47BBA39","202502269753966995","26-FEB-25","2026","","11-FEB-25"
"S8FL00273","SCOTT, RICK","C00448696","SENATE CONSERVATIVES FUND","P","FL","00","S","REPUBLICAN PARTY","13.15","18-FEB-25","23437.91","S","IE- SCOTT - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1878658","N","EED52E73B54F240C6846","202502269753966996","26-FEB-25","2026","","18-FEB-25"
"S8FL00273","SCOTT, RICK","C00448696","SENATE CONSERVATIVES FUND","P","FL","00","S","REPUBLICAN PARTY","25.41","25-FEB-25","26904.57","S","IE-SCOTT-PRINTING","CANVA","1878658","N","E0B530F1A4D9F4483AF6","202502269753966998","26-FEB-25","2026","","24-FEB-25"
"S8FL00273","SCOTT, RICK","C00448696","SENATE CONSERVATIVES FUND","P","FL","00","S","REPUBLICAN PARTY","30.3","25-FEB-25","26934.87","S","IE- SCOTT - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1878658","N","EB36E4A98FD3747AEAD9","202502269753966998","26-FEB-25","2026","","25-FEB-25"
"S8FL00273","SCOTT, RICK","C00448696","SENATE CONSERVATIVES FUND","P","FL","00","S","REPUBLICAN PARTY","53.78","25-FEB-25","26904.57","S","IE-SCOTT-PRINTING","STAPLES","1878658","N","EF903D74124364055847","202502269753966997","26-FEB-25","2026","","24-FEB-25"
"S4MT00183","SHEEHY, TIM","C00448696","SENATE CONSERVATIVES FUND","P","MT","00","S","REPUBLICAN PARTY","3.5","21-JAN-25","7.15","S","IE- SHEEHY - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1868424","N","EFFBEC9CF4E90417B91B","202501309748173891","30-JAN-25","2026","","21-JAN-25"
"S4MT00183","SHEEHY, TIM","C00448696","SENATE CONSERVATIVES FUND","P","MT","00","S","REPUBLICAN PARTY","2.8","14-JAN-25","3.65","S","IE- SHEEHY - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1868424","N","E5CBAAB4E58C84E9AA79","202501309748173891","30-JAN-25","2026","","14-JAN-25"
"S4MT00183","SHEEHY, TIM","C00448696","SENATE CONSERVATIVES FUND","P","MT","00","S","REPUBLICAN PARTY","1.5","28-JAN-25","8.65","S","IE- SHEEHY - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1868424","N","E0B455EA112EC4AAC8CA","202501309748173892","30-JAN-25","2026","","28-JAN-25"
"S4MT00183","SHEEHY, TIM","C00448696","SENATE CONSERVATIVES FUND","P","MT","00","S","REPUBLICAN PARTY",".85","07-JAN-25",".85","S","IE- SHEEHY - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1868424","N","E97C99347FA054021B51","202501309748173890","30-JAN-25","2026","","07-JAN-25"
"S0AL00230","TUBERVILLE, THOMAS","C00448696","SENATE CONSERVATIVES FUND","P","AL","00","S","REPUBLICAN PARTY","53.78","25-FEB-25","31547.9","S","IE-TUBERVILLE-PRINTING","STAPLES","1878659","N","E85DDDE17706341BEB3A","202502269753967003","26-FEB-25","2026","","24-FEB-25"
"S0AL00230","TUBERVILLE, THOMAS","C00448696","SENATE CONSERVATIVES FUND","P","AL","00","S","REPUBLICAN PARTY","7052.19","29-JAN-25","16323.92","S","IE-TUBERVILLE-DIRECT MAIL PRODCUTION","ALLEGIANCE DIRECT LLC","1868424","N","E6597F10DEF6046AAA44","202501309748173895","30-JAN-25","2026","","29-JAN-25"
"S0AL00230","TUBERVILLE, THOMAS","C00448696","SENATE CONSERVATIVES FUND","P","AL","00","S","REPUBLICAN PARTY","1000","27-JAN-25","9271.73","S","IE-TUBERVILLE-MEDIA PRODUCTION","COMPASS STRATEGIES INC.","1868424","N","E1E5C03748BFD43D18AD","202501309748173895","30-JAN-25","2026","","28-JAN-25"
"S0AL00230","TUBERVILLE, THOMAS","C00448696","SENATE CONSERVATIVES FUND","P","AL","00","S","REPUBLICAN PARTY","24.35","21-JAN-25","8269.88","S","IE- TUBERVILLE - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1868424","N","EB940CFD010BC4C1B89D","202501309748173894","30-JAN-25","2026","","21-JAN-25"
"S0AL00230","TUBERVILLE, THOMAS","C00448696","SENATE CONSERVATIVES FUND","P","AL","00","S","REPUBLICAN PARTY","2.5","14-JAN-25","8245.53","S","IE- TUBERVILLE - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1868424","N","E9E1A7E904E9F4F6BAF3","202501309748173893","30-JAN-25","2026","","14-JAN-25"
"S0AL00230","TUBERVILLE, THOMAS","C00448696","SENATE CONSERVATIVES FUND","P","AL","00","S","REPUBLICAN PARTY","1.85","28-JAN-25","9271.73","S","IE- TUBERVILLE - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1868424","N","EE55D39135C7E4891B31","202501309748173894","30-JAN-25","2026","","28-JAN-25"
"S0AL00230","TUBERVILLE, THOMAS","C00448696","SENATE CONSERVATIVES FUND","P","AL","00","S","REPUBLICAN PARTY","1.25","07-JAN-25","8243.03","S","IE- TUBERVILLE - DONATION PROCESSING","SENATE CONSERVATIVES FUND","1868424","N","E565AA3BFD3AB49AD839","202501309748173893","30-JAN-25","2026","","07-JAN-25"
"S0AL00230","TUBERVILLE, THOMAS","C00448696","SENATE CONSERVATIVES FUND","P","AL","00","S","REPUBLICAN PARTY","6366.86","04-FEB-25","22690.78","S","IE-TUBERVILLE-DIRECT MAIL PRODUCTION","ENVISION MARKETING","1878659","N","E642F6B43EB4E43ED806","202502269753967000","26-FEB-25","2026","","03-FEB-25"
"S0AL00230","TUBERVILLE, THOMAS","C00448696","SENATE CONSERVATIVES FUND","P","AL","00","S","REPUBLICAN PARTY","4511.74","25-FEB-25","31547.9","S","IE-TUBERVILLE-DIRECT MAIL PRODCUTION","ALLEGIANCE DIRECT LLC","1878659","N","EDC2A30B7030B45ADA70","202502269753967004","26-FEB-25","2026","","24-FEB-25"
"S0AL00230","TUBERVILLE, THOMAS","C00448696","SENATE CONSERVATIVES FUND","P","AL","00","S","REPUBLICAN PARTY","3284.06","25-FEB-25","31547.9","S","IE-TUBERVILLE-DIRECT MAIL PRODUCTION","ENVISION MARKETING","1878659","N","E1D5AB54AD94048D5948","202502269753967002","26-FEB-25","2026","","24-FEB-25"
"S0AL00230","TUBERVILLE, THOMAS","C00448696","SENATE CONSERVATIVES FUND","P","AL","00","S","REPUBLICAN PARTY","2964.67","25-FEB-25","34517.12","S","IE-TUBERVILLE-DIRECT MAIL PRODUCTION","DROGIN GROUP LLC","1878659","N","E871ED62FB41945EB8B2","202502269753967005","26-FEB-25","2026","","26-FEB-25"
"S0AL00230","TUBERVILLE, THOMAS","C00448696","SENATE CONSERVATIVES FUND","P","AL","00","S","REPUBLICAN PARTY","696.42","07-FEB-25","23454.2","S","IE-TUBERVILLE-DIRECT MAIL PRODUCTION","ENVISION MARKETING","1878659","N","ED179FDBE7910420980A","202502269753967001","26-FEB-25","2026","","07-FEB-25"
"S0AL00230","TUBERVILLE, THOMAS","C00448696","SENATE CONSERVATIVES FUND","P","AL","00","S","REPUBLICAN PARTY","103.41","25-FEB-25","31547.9","S","IE-TUBERVILLE-POSTAGE","USPS","1878659","N","EE9508C1D3F46446791F","202502269753967004","26-FEB-25","2026","","24-FEB-25"
