precinct,year,race,party,candidate,votes
140002-1 HANOVER #2,2024,Attorney General,DEM,EUGENE DEPASQUALE,834
140002-1 HANOVER #2,2024,Attorney General,REP,DAVE SUNDAY,764
140002-1 HANOVER #2,2024,Attorney General,LIB,ROBERT COWBURN,11
140002-1 HANOVER #2,2024,Attorney General,GRN,RICHARD L WEISS,8
140002-1 HANOVER #2,2024,Attorney General,CST,JUSTIN L MAGILL,5
140002-1 HANOVER #2,2024,Attorney General,FWD,ERIC L SETTLE,4
140002-1 HANOVER #2,2024,Attorney General,Write-In,Total,2
140002-1 HANOVER #2,2024,Auditor General,DEM,MALCOLM KENYATTA,835
140002-1 HANOVER #2,2024,Auditor General,REP,TIM DEFOOR,755
140002-1 HANOVER #2,2024,Auditor General,LIB,REECE SMITH,15
140002-1 HANOVER #2,2024,Auditor General,ASP,ERIC K ANTON,4
140002-1 HANOVER #2,2024,Auditor General,CST,BOB GOODRICH,11
140002-1 HANOVER #2,2024,Auditor General,Write-In,Total,1
140002-1 HANOVER #2,2024,State Treasurer,DEM,ERIN MCCLELLAND,838
140002-1 HANOVER #2,2024,State Treasurer,REP,STACY GARRITY,760
140002-1 HANOVER #2,2024,State Treasurer,LIB,NICKOLAS CIESIELSKI,12
140002-1 HANOVER #2,2024,State Treasurer,CST,TROY BOWMAN,4
140002-1 HANOVER #2,2024,State Treasurer,FWD,CHRIS FOSTER,4
140002-1 HANOVER #2,2024,State Treasurer,Write-In,Total,2
140002-1 HANOVER #2,2024,Representative in Congress District 7,DEM,SUSAN WILD,910
140002-1 HANOVER #2,2024,Representative in Congress District 7,REP,RYAN E MACKENZIE,742
140002-1 HANOVER #2,2024,Representative in Congress District 7,Write-In,Total,3
140002-1 HANOVER #2,2024,Representative in the General Assembly 135th Legislative District,DEM,STEVE SAMUELSON,1033
140002-1 HANOVER #2,2024,Representative in the General Assembly 135th Legislative District,Write-In,Total,28
140002-1 HANOVER #2,2024,Northampton County Home Rule Charter Amendment,YES,,1174
140002-1 HANOVER #2,2024,Northampton County Home Rule Charter Amendment,NO,,220
140003-1 HANOVER #3,2024,Presidential Electors,DEM,HARRIS / WALZ,416
140003-1 HANOVER #3,2024,Presidential Electors,REP,TRUMP / VANCE,436
140003-1 HANOVER #3,2024,Presidential Electors,LIB,OLIVER / TER MAAT,1
140003-1 HANOVER #3,2024,Presidential Electors,GRN,STEIN / WARE,8
140003-1 HANOVER #3,2024,Presidential Electors,Write-In,Total,5
140003-1 HANOVER #3,2024,United States Senator,DEM,ROBERT P CASEY JR,422
140003-1 HANOVER #3,2024,United States Senator,REP,DAVE MCCORMICK,420
140003-1 HANOVER #3,2024,United States Senator,LIB,JOHN C THOMAS,7
140003-1 HANOVER #3,2024,United States Senator,GRN,LEILA HAZOU,9
140003-1 HANOVER #3,2024,United States Senator,CST,MARTY SELKER,1
140003-1 HANOVER #3,2024,United States Senator,Write-In,Write-In Totals,1
140003-1 HANOVER #3,2024,Attorney General,DEM,EUGENE DEPASQUALE,393
140003-1 HANOVER #3,2024,Attorney General,REP,DAVE SUNDAY,434
140003-1 HANOVER #3,2024,Attorney General,LIB,ROBERT COWBURN,6
140003-1 HANOVER #3,2024,Attorney General,GRN,RICHARD L WEISS,11
140003-1 HANOVER #3,2024,Attorney General,CST,JUSTIN L MAGILL,2
140003-1 HANOVER #3,2024,Attorney General,FWD,ERIC L SETTLE,1
140003-1 HANOVER #3,2024,Auditor General,DEM,MALCOLM KENYATTA,395
140003-1 HANOVER #3,2024,Auditor General,REP,TIM DEFOOR,427
140003-1 HANOVER #3,2024,Auditor General,LIB,REECE SMITH,16
140003-1 HANOVER #3,2024,Auditor General,CST,BOB GOODRICH,3
140003-1 HANOVER #3,2024,Auditor General,Write-In,Write-In Totals,0
140003-1 HANOVER #3,2024,State Treasurer,DEM,ERIN MCCLELLAND,400
140003-1 HANOVER #3,2024,State Treasurer,REP,STACY GARRITY,429
140003-1 HANOVER #3,2024,State Treasurer,LIB,NICKOLAS CIESIELSKI,11
140003-1 HANOVER #3,2024,State Treasurer,CST,TROY BOWMAN,5
140003-1 HANOVER #3,2024,State Treasurer,FWD,CHRIS FOSTER,0
140003-1 HANOVER #3,2024,Representative in Congress District 7,DEM,SUSAN WILD,446
140003-1 HANOVER #3,2024,Representative in Congress District 7,REP,RYAN E MACKENZIE,410
140003-1 HANOVER #3,2024,Representative in Congress District 7,Write-In,Write-In Totals,0
140003-1 HANOVER #3,2024,Representative in the General Assembly 135th Legislative District,DEM,STEVE SAMUELSON,498
140003-1 HANOVER #3,2024,Representative in the General Assembly 135th Legislative District,Write-In,Write-In Totals,11
140003-1 HANOVER #3,2024,Northampton County Home Rule Charter Amendment,,YES,547
140003-1 HANOVER #3,2024,Northampton County Home Rule Charter Amendment,,NO,102
140004-1 HANOVER #4,2024,Presidential Electors,DEM,HARRIS / WALZ,737
140004-1 HANOVER #4,2024,Presidential Electors,REP,TRUMP / VANCE,684
140004-1 HANOVER #4,2024,Presidential Electors,LIB,OLIVER / TER MAAT,10
140004-1 HANOVER #4,2024,Presidential Electors,GRN,STEIN / WARE,3
140004-1 HANOVER #4,2024,Presidential Electors,Write-In,Write-In Totals,8
140004-1 HANOVER #4,2024,United States Senator,DEM,ROBERT P CASEY JR,730
140004-1 HANOVER #4,2024,United States Senator,REP,DAVE MCCORMICK,671
140004-1 HANOVER #4,2024,United States Senator,LIB,JOHN C THOMAS,9
140004-1 HANOVER #4,2024,United States Senator,GRN,LEILA HAZOU,10
140004-1 HANOVER #4,2024,United States Senator,CST,MARTY SELKER,3
140004-1 HANOVER #4,2024,United States Senator,Write-In,Write-In Totals,1
140004-1 HANOVER #4,2024,Attorney General,DEM,EUGENE DEPASQUALE,679
140004-1 HANOVER #4,2024,Attorney General,REP,DAVE SUNDAY,699
140004-1 HANOVER #4,2024,Attorney General,LIB,ROBERT COWBURN,12
140004-1 HANOVER #4,2024,Attorney General,GRN,RICHARD L WEISS,5
140004-1 HANOVER #4,2024,Attorney General,CST,JUSTIN L MAGILL,4
140004-1 HANOVER #4,2024,Attorney General,FWD,ERIC L SETTLE,8
140004-1 HANOVER #4,2024,Attorney General,Write-In,Write-In Totals,1
140004-1 HANOVER #4,2024,Auditor General,DEM,MALCOLM KENYATTA,676
140004-1 HANOVER #4,2024,Auditor General,REP,TIM DEFOOR,702
140004-1 HANOVER #4,2024,Auditor General,LIB,REECE SMITH,16
140004-1 HANOVER #4,2024,Auditor General,ASP,ERIC K ANTON,3
140004-1 HANOVER #4,2024,Auditor General,CST,BOB GOODRICH,4
140004-1 HANOVER #4,2024,Auditor General,Write-In,Write-In Totals,1
140004-1 HANOVER #4,2024,State Treasurer,DEM,ERIN MCCLELLAND,668
140004-1 HANOVER #4,2024,State Treasurer,REP,STACY GARRITY,705
140004-1 HANOVER #4,2024,State Treasurer,LIB,NICKOLAS CIESIELSKI,18
140004-1 HANOVER #4,2024,State Treasurer,CST,TROY BOWMAN,4
140004-1 HANOVER #4,2024,State Treasurer,FWD,CHRIS FOSTER,8
140004-1 HANOVER #4,2024,State Treasurer,Write-In,Write-In Totals,1
140004-1 HANOVER #4,2024,Representative in Congress District 7,DEM,SUSAN WILD,744
140004-1 HANOVER #4,2024,Representative in Congress District 7,REP,RYAN E MACKENZIE,678
140004-1 HANOVER #4,2024,Representative in Congress District 7,Write-In,Write-In Totals,2
140004-1 HANOVER #4,2024,Representative in the General Assembly 135th Legislative District,DEM,STEVE SAMUELSON,852
140004-1 HANOVER #4,2024,Representative in the General Assembly 135th Legislative District,Write-In,Write-In Totals,17
140004-1 HANOVER #4,2024,Northampton County Home Rule Charter Amendment,YES,YES,1030
140004-1 HANOVER #4,2024,Northampton County Home Rule Charter Amendment,NO,NO,150
140005-1 HANOVER #5,2024,Presidential Electors,DEM,HARRIS / WALZ,781
140005-1 HANOVER #5,2024,Presidential Electors,REP,TRUMP / VANCE,642
140005-1 HANOVER #5,2024,Presidential Electors,LIB,OLIVER / TER MAAT,4
140005-1 HANOVER #5,2024,Presidential Electors,GRN,STEIN / WARE,4
140005-1 HANOVER #5,2024,Presidential Electors,Write-In,Write-In Totals,5
140005-1 HANOVER #5,2024,United States Senator,DEM,ROBERT P CASEY JR,773
140005-1 HANOVER #5,2024,United States Senator,REP,DAVE MCCORMICK,623
140005-1 HANOVER #5,2024,United States Senator,LIB,JOHN C THOMAS,15
140005-1 HANOVER #5,2024,United States Senator,GRN,LEILA HAZOU,8
140005-1 HANOVER #5,2024,United States Senator,CST,MARTY SELKER,4
140005-1 HANOVER #5,2024,Attorney General,DEM,EUGENE DEPASQUALE,723
140005-1 HANOVER #5,2024,Attorney General,REP,DAVE SUNDAY,658
140005-1 HANOVER #5,2024,Attorney General,LIB,ROBERT COWBURN,10
140005-1 HANOVER #5,2024,Attorney General,GRN,RICHARD L WEISS,9
140005-1 HANOVER #5,2024,Attorney General,CST,JUSTIN L MAGILL,1
140005-1 HANOVER #5,2024,Attorney General,FWD,ERIC L SETTLE,7
140005-1 HANOVER #5,2024,Auditor General,DEM,MALCOLM KENYATTA,732
140005-1 HANOVER #5,2024,Auditor General,REP,TIM DEFOOR,644
140005-1 HANOVER #5,2024,Auditor General,LIB,REECE SMITH,21
140005-1 HANOVER #5,2024,Auditor General,ASP,ERIC K ANTON,3
140005-1 HANOVER #5,2024,Auditor General,CST,BOB GOODRICH,4
140005-1 HANOVER #5,2024,State Treasurer,DEM,ERIN MCCLELLAND,729
140005-1 HANOVER #5,2024,State Treasurer,REP,STACY GARRITY,649
140005-1 HANOVER #5,2024,State Treasurer,LIB,NICKOLAS CIESIELSKI,19
140005-1 HANOVER #5,2024,State Treasurer,CST,TROY BOWMAN,7
140005-1 HANOVER #5,2024,State Treasurer,FWD,CHRIS FOSTER,2
140005-1 HANOVER #5,2024,Representative in Congress District 7,DEM,SUSAN WILD,775
140005-1 HANOVER #5,2024,Representative in Congress District 7,REP,RYAN E MACKENZIE,645
140005-1 HANOVER #5,2024,Representative in the General Assembly 137th Legislative District,DEM,ANNA THOMAS,774
140005-1 HANOVER #5,2024,Representative in the General Assembly 137th Legislative District,REP,JOE EMRICK,634
140005-1 HANOVER #5,2024,Northampton County Home Rule Charter Amendment,YES,YES,1041
140005-1 HANOVER #5,2024,Northampton County Home Rule Charter Amendment,NO,NO,146
140006-1 HANOVER #6,2024,Presidential Electors,DEM,HARRIS / WALZ,511
140006-1 HANOVER #6,2024,Presidential Electors,REP,TRUMP / VANCE,453
140006-1 HANOVER #6,2024,Presidential Electors,LIB,OLIVER / TER MAAT,3
140006-1 HANOVER #6,2024,Presidential Electors,GRN,STEIN / WARE,4
140006-1 HANOVER #6,2024,Presidential Electors,Write-In,Write-In Totals,7
140006-1 HANOVER #6,2024,United States Senator,DEM,ROBERT P CASEY JR,510
140006-1 HANOVER #6,2024,United States Senator,REP,DAVE MCCORMICK,444
140006-1 HANOVER #6,2024,United States Senator,LIB,JOHN C THOMAS,4
140006-1 HANOVER #6,2024,United States Senator,GRN,LEILA HAZOU,8
140006-1 HANOVER #6,2024,United States Senator,CST,MARTY SELKER,0
140006-1 HANOVER #6,2024,Attorney General,DEM,EUGENE DEPASQUALE,464
140006-1 HANOVER #6,2024,Attorney General,REP,DAVE SUNDAY,472
140006-1 HANOVER #6,2024,Attorney General,LIB,ROBERT COWBURN,7
140006-1 HANOVER #6,2024,Attorney General,GRN,RICHARD L WEISS,3
140006-1 HANOVER #6,2024,Attorney General,CST,JUSTIN L MAGILL,1
140006-1 HANOVER #6,2024,Attorney General,FWD,ERIC L SETTLE,1
140006-1 HANOVER #6,2024,Auditor General,DEM,MALCOLM KENYATTA,461
140006-1 HANOVER #6,2024,Auditor General,REP,TIM DEFOOR,467
140006-1 HANOVER #6,2024,Auditor General,LIB,REECE SMITH,14
140006-1 HANOVER #6,2024,Auditor General,ASP,ERIC K ANTON,1
140006-1 HANOVER #6,2024,Auditor General,CST,BOB GOODRICH,2
140006-1 HANOVER #6,2024,State Treasurer,DEM,ERIN MCCLELLAND,454
140006-1 HANOVER #6,2024,State Treasurer,REP,STACY GARRITY,477
140006-1 HANOVER #6,2024,State Treasurer,LIB,NICKOLAS CIESIELSKI,13
140006-1 HANOVER #6,2024,State Treasurer,CST,TROY BOWMAN,1
140006-1 HANOVER #6,2024,State Treasurer,FWD,CHRIS FOSTER,2
140006-1 HANOVER #6,2024,Representative in Congress District 7,DEM,SUSAN WILD,511
140006-1 HANOVER #6,2024,Representative in Congress District 7,REP,RYAN E MACKENZIE,453
140006-1 HANOVER #6,2024,Representative in the General Assembly 135th Legislative District,DEM,STEVE SAMUELSON,586
140006-1 HANOVER #6,2024,Representative in the General Assembly 135th Legislative District,Write-In,Write-In,12
140006-1 HANOVER #6,2024,Northampton County Home Rule Charter Amendment,YES,YES,667
140006-1 HANOVER #6,2024,Northampton County Home Rule Charter Amendment,NO,NO,110
150100-1 HELLERTOWN 1ST WARD,2024,Presidential Electors,DEM,HARRIS / WALZ,544
150100-1 HELLERTOWN 1ST WARD,2024,Presidential Electors,REP,TRUMP / VANCE,618
150100-1 HELLERTOWN 1ST WARD,2024,Presidential Electors,LIB,OLIVER / TER MAAT,4
150100-1 HELLERTOWN 1ST WARD,2024,Presidential Electors,GRN,STEIN / WARE,6
150100-1 HELLERTOWN 1ST WARD,2024,Presidential Electors,Write-In,Write-In,4
150100-1 HELLERTOWN 1ST WARD,2024,United States Senator,DEM,ROBERT P CASEY JR,544
150100-1 HELLERTOWN 1ST WARD,2024,United States Senator,REP,DAVE MCCORMICK,564
150100-1 HELLERTOWN 1ST WARD,2024,United States Senator,LIB,JOHN C THOMAS,15
150100-1 HELLERTOWN 1ST WARD,2024,United States Senator,GRN,LEILA HAZOU,9
150100-1 HELLERTOWN 1ST WARD,2024,United States Senator,CST,MARTY SELKER,4
150100-1 HELLERTOWN 1ST WARD,2024,United States Senator,Write-In,Write-In,2
150100-1 HELLERTOWN 1ST WARD,2024,Attorney General,DEM,EUGENE DEPASQUALE,507
150100-1 HELLERTOWN 1ST WARD,2024,Attorney General,REP,DAVE SUNDAY,577
150100-1 HELLERTOWN 1ST WARD,2024,Attorney General,LIB,ROBERT COWBURN,20
150100-1 HELLERTOWN 1ST WARD,2024,Attorney General,GRN,RICHARD L WEISS,12
150100-1 HELLERTOWN 1ST WARD,2024,Attorney General,CST,JUSTIN L MAGILL,2
150100-1 HELLERTOWN 1ST WARD,2024,Attorney General,FWD,ERIC L SETTLE,3
150100-1 HELLERTOWN 1ST WARD,2024,Attorney General,Write-In,Write-In,2
150100-1 HELLERTOWN 1ST WARD,2024,Auditor General,DEM,MALCOLM KENYATTA,511
150100-1 HELLERTOWN 1ST WARD,2024,Auditor General,REP,TIM DEFOOR,571
150100-1 HELLERTOWN 1ST WARD,2024,Auditor General,LIB,REECE SMITH,28
150100-1 HELLERTOWN 1ST WARD,2024,Auditor General,ASP,ERIC K ANTON,5
150100-1 HELLERTOWN 1ST WARD,2024,Auditor General,CST,BOB GOODRICH,2
150100-1 HELLERTOWN 1ST WARD,2024,Auditor General,Write-In,Write-In,3
150100-1 HELLERTOWN 1ST WARD,2024,State Treasurer,DEM,ERIN MCCLELLAND,509
150100-1 HELLERTOWN 1ST WARD,2024,State Treasurer,REP,STACY GARRITY,584
150100-1 HELLERTOWN 1ST WARD,2024,State Treasurer,LIB,NICKOLAS CIESIELSKI,15
150100-1 HELLERTOWN 1ST WARD,2024,State Treasurer,CST,TROY BOWMAN,3
150100-1 HELLERTOWN 1ST WARD,2024,State Treasurer,FWD,CHRIS FOSTER,2
150100-1 HELLERTOWN 1ST WARD,2024,State Treasurer,Write-In,Write-In,3
150100-1 HELLERTOWN 1ST WARD,2024,Representative in Congress District 7,DEM,SUSAN WILD,553
150100-1 HELLERTOWN 1ST WARD,2024,Representative in Congress District 7,REP,RYAN E MACKENZIE,581
150100-1 HELLERTOWN 1ST WARD,2024,Representative in the General Assembly 136th Legislative District,DEM,ROBERT FREEMAN,662
150100-1 HELLERTOWN 1ST WARD,2024,Northampton County Home Rule Charter Amendment,,YES,690
150100-1 HELLERTOWN 1ST WARD,2024,Northampton County Home Rule Charter Amendment,,NO,108
150200-1 HELLERTOWN 2ND WARD,2024,Presidential Electors,DEM,HARRIS / WALZ,469
150200-1 HELLERTOWN 2ND WARD,2024,Presidential Electors,REP,TRUMP / VANCE,473
150200-1 HELLERTOWN 2ND WARD,2024,Presidential Electors,LIB,OLIVER / TER MAAT,5
150200-1 HELLERTOWN 2ND WARD,2024,Presidential Electors,GRN,STEIN / WARE,3
150200-1 HELLERTOWN 2ND WARD,2024,United States Senator,DEM,ROBERT P CASEY JR,458
150200-1 HELLERTOWN 2ND WARD,2024,United States Senator,REP,DAVE MCCORMICK,453
150200-1 HELLERTOWN 2ND WARD,2024,United States Senator,LIB,JOHN C THOMAS,13
150200-1 HELLERTOWN 2ND WARD,2024,United States Senator,GRN,LEILA HAZOU,13
150200-1 HELLERTOWN 2ND WARD,2024,United States Senator,CST,MARTY SELKER,2
150200-1 HELLERTOWN 2ND WARD,2024,Attorney General,DEM,EUGENE DEPASQUALE,419
150200-1 HELLERTOWN 2ND WARD,2024,Attorney General,REP,DAVE SUNDAY,468
150200-1 HELLERTOWN 2ND WARD,2024,Attorney General,LIB,ROBERT COWBURN,17
150200-1 HELLERTOWN 2ND WARD,2024,Attorney General,GRN,RICHARD L WEISS,18
150200-1 HELLERTOWN 2ND WARD,2024,Attorney General,CST,JUSTIN L MAGILL,3
150200-1 HELLERTOWN 2ND WARD,2024,Attorney General,FWD,ERIC L SETTLE,1
150200-1 HELLERTOWN 2ND WARD,2024,Auditor General,DEM,MALCOLM KENYATTA,426
150200-1 HELLERTOWN 2ND WARD,2024,Auditor General,REP,TIM DEFOOR,457
150200-1 HELLERTOWN 2ND WARD,2024,Auditor General,LIB,REECE SMITH,27
150200-1 HELLERTOWN 2ND WARD,2024,Auditor General,ASP,ERIC K ANTON,5
150200-1 HELLERTOWN 2ND WARD,2024,Auditor General,CST,BOB GOODRICH,4
150200-1 HELLERTOWN 2ND WARD,2024,State Treasurer,DEM,ERIN MCCLELLAND,429
150200-1 HELLERTOWN 2ND WARD,2024,State Treasurer,REP,STACY GARRITY,466
150200-1 HELLERTOWN 2ND WARD,2024,State Treasurer,LIB,NICKOLAS CIESIELSKI,16
150200-1 HELLERTOWN 2ND WARD,2024,State Treasurer,CST,TROY BOWMAN,5
150200-1 HELLERTOWN 2ND WARD,2024,State Treasurer,FWD,CHRIS FOSTER,4
150200-1 HELLERTOWN 2ND WARD,2024,Representative in Congress District 7,DEM,SUSAN WILD,473
150200-1 HELLERTOWN 2ND WARD,2024,Representative in Congress District 7,REP,RYAN E MACKENZIE,465
150200-1 HELLERTOWN 2ND WARD,2024,Representative in the General Assembly 136th Legislative District,DEM,ROBERT FREEMAN,570
150200-1 HELLERTOWN 2ND WARD,2024,Northampton County Home Rule Charter Amendment,,YES,612
150200-1 HELLERTOWN 2ND WARD,2024,Northampton County Home Rule Charter Amendment,,NO,103
150300-1 HELLERTOWN 3RD WARD,2024,Presidential Electors,DEM,HARRIS / WALZ,694
150300-1 HELLERTOWN 3RD WARD,2024,Presidential Electors,REP,TRUMP / VANCE,661
150300-1 HELLERTOWN 3RD WARD,2024,Presidential Electors,LIB,OLIVER / TER MAAT,8
150300-1 HELLERTOWN 3RD WARD,2024,Presidential Electors,GRN,STEIN / WARE,2
150300-1 HELLERTOWN 3RD WARD,2024,United States Senator,DEM,ROBERT P CASEY JR,679
150300-1 HELLERTOWN 3RD WARD,2024,United States Senator,REP,DAVE MCCORMICK,627
150300-1 HELLERTOWN 3RD WARD,2024,United States Senator,LIB,JOHN C THOMAS,15
150300-1 HELLERTOWN 3RD WARD,2024,United States Senator,GRN,LEILA HAZOU,12
150300-1 HELLERTOWN 3RD WARD,2024,United States Senator,CST,MARTY SELKER,5
150300-1 HELLERTOWN 3RD WARD,2024,United States Senator,Write-In,Write-In Totals,2
150300-1 HELLERTOWN 3RD WARD,2024,Attorney General,DEM,EUGENE DEPASQUALE,636
150300-1 HELLERTOWN 3RD WARD,2024,Attorney General,REP,DAVE SUNDAY,639
150300-1 HELLERTOWN 3RD WARD,2024,Attorney General,LIB,ROBERT COWBURN,14
150300-1 HELLERTOWN 3RD WARD,2024,Attorney General,GRN,RICHARD L WEISS,17
150300-1 HELLERTOWN 3RD WARD,2024,Attorney General,CST,JUSTIN L MAGILL,2
150300-1 HELLERTOWN 3RD WARD,2024,Attorney General,FWD,ERIC L SETTLE,4
150300-1 HELLERTOWN 3RD WARD,2024,Attorney General,Write-In,Write-In Totals,1
150300-1 HELLERTOWN 3RD WARD,2024,Auditor General,DEM,MALCOLM KENYATTA,641
150300-1 HELLERTOWN 3RD WARD,2024,Auditor General,REP,TIM DEFOOR,619
150300-1 HELLERTOWN 3RD WARD,2024,Auditor General,LIB,REECE SMITH,27
150300-1 HELLERTOWN 3RD WARD,2024,Auditor General,ASP,ERIC K ANTON,9
150300-1 HELLERTOWN 3RD WARD,2024,Auditor General,CST,BOB GOODRICH,11
150300-1 HELLERTOWN 3RD WARD,2024,Auditor General,Write-In,Write-In Totals,0
150300-1 HELLERTOWN 3RD WARD,2024,State Treasurer,DEM,ERIN MCCLELLAND,632
150300-1 HELLERTOWN 3RD WARD,2024,State Treasurer,REP,STACY GARRITY,631
150300-1 HELLERTOWN 3RD WARD,2024,State Treasurer,LIB,NICKOLAS CIESIELSKI,24
150300-1 HELLERTOWN 3RD WARD,2024,State Treasurer,CST,TROY BOWMAN,7
150300-1 HELLERTOWN 3RD WARD,2024,State Treasurer,FWD,CHRIS FOSTER,9
150300-1 HELLERTOWN 3RD WARD,2024,State Treasurer,Write-In,Write-In Totals,0
150300-1 HELLERTOWN 3RD WARD,2024,Representative in Congress District 7,DEM,SUSAN WILD,700
150300-1 HELLERTOWN 3RD WARD,2024,Representative in Congress District 7,REP,RYAN E MACKENZIE,639
150300-1 HELLERTOWN 3RD WARD,2024,Representative in Congress District 7,Write-In,Write-In Totals,2
150300-1 HELLERTOWN 3RD WARD,2024,Representative in the General Assembly 136th Legislative District,DEM,ROBERT FREEMAN,822
150300-1 HELLERTOWN 3RD WARD,2024,Representative in the General Assembly 136th Legislative District,Write-In,Write-In Totals,25
150300-1 HELLERTOWN 3RD WARD,2024,Northampton County Home Rule Charter Amendment,YES,YES,910
150300-1 HELLERTOWN 3RD WARD,2024,Northampton County Home Rule Charter Amendment,NO,NO,131
160001-1 LEHIGH TWSP CENTRAL,2024,Presidential Electors,DEM,HARRIS / WALZ,558
160001-1 LEHIGH TWSP CENTRAL,2024,Presidential Electors,REP,TRUMP / VANCE,1106
160001-1 LEHIGH TWSP CENTRAL,2024,Presidential Electors,LIB,OLIVER / TER MAAT,11
160001-1 LEHIGH TWSP CENTRAL,2024,Presidential Electors,GRN,STEIN / WARE,6
160001-1 LEHIGH TWSP CENTRAL,2024,Presidential Electors,Write-In,Write-In Totals,0
160001-1 LEHIGH TWSP CENTRAL,2024,United States Senator,DEM,ROBERT P CASEY JR,549
160001-1 LEHIGH TWSP CENTRAL,2024,United States Senator,REP,DAVE MCCORMICK,1053
160001-1 LEHIGH TWSP CENTRAL,2024,United States Senator,LIB,JOHN C THOMAS,25
160001-1 LEHIGH TWSP CENTRAL,2024,United States Senator,GRN,LEILA HAZOU,11
160001-1 LEHIGH TWSP CENTRAL,2024,United States Senator,CST,MARTY SELKER,3
160001-1 LEHIGH TWSP CENTRAL,2024,United States Senator,Write-In,Write-In Totals,3
160001-1 LEHIGH TWSP CENTRAL,2024,Attorney General,DEM,EUGENE DEPASQUALE,486
160001-1 LEHIGH TWSP CENTRAL,2024,Attorney General,REP,DAVE SUNDAY,1087
160001-1 LEHIGH TWSP CENTRAL,2024,Attorney General,LIB,ROBERT COWBURN,23
160001-1 LEHIGH TWSP CENTRAL,2024,Attorney General,GRN,RICHARD L WEISS,12
160001-1 LEHIGH TWSP CENTRAL,2024,Attorney General,CST,JUSTIN L MAGILL,8
160001-1 LEHIGH TWSP CENTRAL,2024,Attorney General,FWD,ERIC L SETTLE,4
160001-1 LEHIGH TWSP CENTRAL,2024,Attorney General,Write-In,Write-In Totals,2
160001-1 LEHIGH TWSP CENTRAL,2024,Auditor General,DEM,MALCOLM KENYATTA,493
160001-1 LEHIGH TWSP CENTRAL,2024,Auditor General,REP,TIM DEFOOR,1080
160001-1 LEHIGH TWSP CENTRAL,2024,Auditor General,LIB,REECE SMITH,26
160001-1 LEHIGH TWSP CENTRAL,2024,Auditor General,ASP,ERIC K ANTON,4
160001-1 LEHIGH TWSP CENTRAL,2024,Auditor General,CST,BOB GOODRICH,10
160001-1 LEHIGH TWSP CENTRAL,2024,Auditor General,Write-In,Write-In Totals,2
160001-1 LEHIGH TWSP CENTRAL,2024,State Treasurer,DEM,ERIN MCCLELLAND,494
160001-1 LEHIGH TWSP CENTRAL,2024,State Treasurer,REP,STACY GARRITY,1085
160001-1 LEHIGH TWSP CENTRAL,2024,State Treasurer,LIB,NICKOLAS CIESIELSKI,18
160001-1 LEHIGH TWSP CENTRAL,2024,State Treasurer,CST,TROY BOWMAN,8
160001-1 LEHIGH TWSP CENTRAL,2024,State Treasurer,FWD,CHRIS FOSTER,4
160001-1 LEHIGH TWSP CENTRAL,2024,State Treasurer,Write-In,Write-In Totals,3
160001-1 LEHIGH TWSP CENTRAL,2024,Representative in Congress District 7,DEM,SUSAN WILD,546
160001-1 LEHIGH TWSP CENTRAL,2024,Representative in Congress District 7,REP,RYAN E MACKENZIE,1089
160001-1 LEHIGH TWSP CENTRAL,2024,Representative in Congress District 7,Write-In,Write-In Totals,3
160001-1 LEHIGH TWSP CENTRAL,2024,Representative in the General Assembly 183rd Legislative District,DEM,JOE LENZI,451
160001-1 LEHIGH TWSP CENTRAL,2024,Representative in the General Assembly 183rd Legislative District,REP,ZACH MAKO,1172
160001-1 LEHIGH TWSP CENTRAL,2024,Representative in the General Assembly 183rd Legislative District,Write-In,Write-In Totals,3
160001-1 LEHIGH TWSP CENTRAL,2024,Northampton County Home Rule Charter Amendment,-,YES,1052
160001-1 LEHIGH TWSP CENTRAL,2024,Northampton County Home Rule Charter Amendment,-,NO,159
160002-1 LEHIGH TWSP DANIELSVILLE,2024,Presidential Electors,DEM,HARRIS / WALZ,611
160002-1 LEHIGH TWSP DANIELSVILLE,2024,Presidential Electors,REP,TRUMP / VANCE,1307
160002-1 LEHIGH TWSP DANIELSVILLE,2024,Presidential Electors,LIB,OLIVER / TER MAAT,8
160002-1 LEHIGH TWSP DANIELSVILLE,2024,Presidential Electors,GRN,STEIN / WARE,1
160002-1 LEHIGH TWSP DANIELSVILLE,2024,Presidential Electors,Write-In,Write-In Totals,3
160002-1 LEHIGH TWSP DANIELSVILLE,2024,United States Senator,DEM,ROBERT P CASEY JR,617
160002-1 LEHIGH TWSP DANIELSVILLE,2024,United States Senator,REP,DAVE MCCORMICK,1246
160002-1 LEHIGH TWSP DANIELSVILLE,2024,United States Senator,LIB,JOHN C THOMAS,28
160002-1 LEHIGH TWSP DANIELSVILLE,2024,United States Senator,GRN,LEILA HAZOU,9
160002-1 LEHIGH TWSP DANIELSVILLE,2024,United States Senator,CST,MARTY SELKER,5
160002-1 LEHIGH TWSP DANIELSVILLE,2024,United States Senator,Write-In,Write-In Totals,2
160002-1 LEHIGH TWSP DANIELSVILLE,2024,Attorney General,DEM,EUGENE DEPASQUALE,576
160002-1 LEHIGH TWSP DANIELSVILLE,2024,Attorney General,REP,DAVE SUNDAY,1253
160002-1 LEHIGH TWSP DANIELSVILLE,2024,Attorney General,LIB,ROBERT COWBURN,32
160002-1 LEHIGH TWSP DANIELSVILLE,2024,Attorney General,GRN,RICHARD L WEISS,11
